Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
 1028.2430    3.869150    3.928293    3.966742    4.007961    4.042221    4.073608    4.091105
 1028.5530    3.764662    3.814268    3.851503    3.901981    3.932327    3.961786    3.990156
 1028.8630    3.663795    3.707714    3.748838    3.805325    3.831779    3.856554    3.897396
 1029.1740    3.560505    3.612202    3.658840    3.712591    3.741192    3.760715    3.808075
 1029.4840    3.457247    3.524837    3.575441    3.619324    3.658051    3.675640    3.718967
 1029.7950    3.352839    3.434313    3.489368    3.525356    3.576847    3.598824    3.629084
 1030.0530    3.249418    3.350151    3.410744    3.449123    3.506546    3.537039    3.554514
 1030.2610    3.148819    3.277884    3.343468    3.390953    3.447174    3.486416    3.496252
 1030.4680    3.037506    3.203957    3.274920    3.335257    3.385015    3.433130    3.440231
 1030.6760    2.926348    3.129948    3.208603    3.280920    3.320955    3.376322    3.387123
 1030.8831    2.818516    3.054039    3.146748    3.226084    3.256502    3.315886    3.337040
 1031.0909    2.701525    2.970835    3.088242    3.168762    3.193180    3.252417    3.289366
 1031.2460    2.595308    2.899427    3.043638    3.123165    3.147120    3.203604    3.254402
 1031.4020    2.464399    2.816984    2.995029    3.074635    3.102400    3.154545    3.219271
 1031.5060    2.360537    2.754578    2.958855    3.040443    3.073168    3.122118    3.195374
 1031.6100    2.242218    2.685419    2.918644    3.004622    3.044188    3.090153    3.170731
 1031.7140    2.109444    2.608912    2.873657    2.967089    3.015150    3.058844    3.145164
 1031.8180    1.964254    2.524473    2.823338    2.927734    2.985744    3.028286    3.118364
 1031.9220    1.812740    2.431524    2.767290    2.886469    2.955553    2.998516    3.090153
 1032.0260    1.668245    2.329317    2.705334    2.843201    2.924135    2.969477    3.060320
 1032.1300    1.551706    2.216747    2.637480    2.797850    2.891024    2.940975    3.028694
 1032.2340    1.481457    2.091631    2.563967    2.750340    2.855738    2.912701    2.995134
